,name,tag,singer,song,img
342,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Moneybagg Yo,Wockesha,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/010/759/82010759_1619130626303_1_140x140.JPG/dims/resize/Q_80,0"
343,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK","Tyler, The Creator",LUMBERJACK,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/108/673/82108673_1624514726338_1_140x140.JPG/dims/resize/Q_80,0"
344,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Lil Tjay & 6LACK,Calling My Phone,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/976/176/81976176_1617250540638_1_140x140.JPG/dims/resize/Q_80,0"
345,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Jordan Davis, Almost Maybes,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/448/748/81448748_1590026746281_1_140x140.JPG/dims/resize/Q_80,0"
346,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK","Tyler, The Creator & Lil Wayne",HOT WIND BLOWS,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/108/673/82108673_1624514726338_1_140x140.JPG/dims/resize/Q_80,0"
347,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Doja Cat, Need To Know,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/085/258/82085258_1623303631765_1_140x140.JPG/dims/resize/Q_80,0"
348,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Chase Rice,Drinkin' Beer. Talkin' God. Amen. (Feat. Florida Georgia Line),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/071/966/82071966_1622619939793_1_140x140.JPG/dims/resize/Q_80,0"
349,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",DaBaby, Red Light Green Light,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/106/999/82106999_1624446330268_1_140x140.JPG/dims/resize/Q_80,0"
350,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Miranda Lambert,Settling Down,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/295/634/81295634_1572425109089_1_140x140.JPG/dims/resize/Q_80,0"
351,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Cole Swindell, Single Saturday Night,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/452/055/81452055_1590468472911_1_140x140.JPG/dims/resize/Q_80,0"
352,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Dan ＋ Shay, Glad You Exist,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/081/888/833/81888833_1612748140789_1_140x140.JPG/dims/resize/Q_80,0"
353,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK","Tyler, The Creator",CORSO,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/108/673/82108673_1624514726338_1_140x140.JPG/dims/resize/Q_80,0"
354,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",DaBaby, Ball If I Want To,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/094/002/82094002_1623805849963_1_140x140.JPG/dims/resize/Q_80,0"
355,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Doja Cat, I Don't Do Drugs (Feat. Ariana Grande),"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/108/744/82108744_1624850918140_1_140x140.JPG/dims/resize/Q_80,0"
356,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK",Olivia Rodrigo,happier,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/054/841/82054841_1621524926146_1_140x140.JPG/dims/resize/Q_80,0"
357,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK","Tyler, The Creator & DJ Drama",SIR BAUDELAIRE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/108/673/82108673_1624514726338_1_140x140.JPG/dims/resize/Q_80,0"
358,7월 둘째주 빌보드 TOP 100 하이라이트!,"오늘의선곡,DJ,지니,POP,랩/힙합,일렉트로니카,기분전환,2020년대,해외음악,차트,TODAY,PICK","Tyler, The Creator & Brent Faiyaz & Fana Hues",SWEET / I THOUGHT YOU WANTED TO DANCE,"https://image.genie.co.kr/Y/IMAGE/IMG_ALBUM/082/108/673/82108673_1624514726338_1_140x140.JPG/dims/resize/Q_80,0"
